Building,type,Area,Roof,WWR,useful_area,SurfaceIndex
B1731,north,115.51,0,0.21,91.25,1815
B1731,east,99.16,0,0.21,78.34,1816
B1731,south,104.11,0,0.21,82.25,1817
B1731,west,98.47999999999999,0,0.21,77.8,1818
B1731,roofs,75.09,1,0.8,60.072,1819
B1661,north,123.71000000000001,0,0.21,97.73,1820
B1661,east,126.14999999999999,0,0.21,99.66,1821
B1661,south,123.71000000000001,0,0.21,97.73,1822
B1661,west,126.14999999999999,0,0.21,99.66,1823
B1661,roofs,108.37,1,0.8,86.69600000000001,1824
B3425,north,216.73,0,0.21,171.22,1825
B3425,east,163.76,0,0.21,129.37,1826
B3425,south,239.8,0,0.21,189.44,1827
B3425,west,233.85000000000002,0,0.21,184.74,1828
B3425,roofs,137.29,1,0.8,109.832,1829
B3794,north,363.53999999999996,0,0.21,287.2,1830
B3794,east,359.86,0,0.21,284.29,1831
B3794,south,354.78,0,0.21,280.28,1832
B3794,west,230.96,0,0.21,182.46,1833
B3794,roofs,185.96,1,0.8,148.768,1834
B2177,north,441.3,0,0.21,348.63,1835
B2177,east,0.0,0,0,0,1836
B2177,south,441.3,0,0.21,348.63,1837
B2177,west,162.42000000000002,0,0.21,128.31,1838
B2177,roofs,189.61,1,0.8,151.68800000000002,1839
B2552,north,135.72,0,0.15,115.36,1840
B2552,east,0.0,0,0,0,1841
B2552,south,135.82,0,0.15,115.45,1842
B2552,west,158.2,0,0.15,134.47,1843
B2552,roofs,95.42,1,0.8,76.336,1844
B2980,north,139.52,0,0.21,110.22,1845
B2980,east,109.01,0,0.21,86.12,1846
B2980,south,0.0,0,0,0,1847
B2980,west,110.7,0,0.21,87.45,1848
B2980,roofs,98.14,1,0.8,78.512,1849
B2009,north,165.81,0,0.21,130.99,1850
B2009,east,510.51,0,0.21,403.3,1851
B2009,south,165.82,0,0.21,131.0,1852
B2009,west,510.34000000000003,0,0.21,403.17,1853
B2009,roofs,376.17,1,0.8,300.93600000000004,1854
B2843,north,164.52999999999997,0,0.21,129.98,1855
B2843,east,303.11,0,0.21,239.46,1856
B2843,south,128.60999999999999,0,0.21,101.6,1857
B2843,west,305.22,0,0.21,241.12,1858
B2843,roofs,274.23,1,0.8,219.38400000000001,1859
B4151,north,418.98,0,0.15,356.13,1860
B4151,east,679.86,0,0.15,577.88,1861
B4151,south,417.02000000000004,0,0.15,354.47,1862
B4151,west,609.12,0,0.15,517.75,1863
B4151,roofs,595.94,1,0.8,476.75200000000007,1864
B4001,north,156.65,0,0.21,123.75,1865
B4001,east,149.23,0,0.21,117.89,1866
B4001,south,0.0,0,0,0,1867
B4001,west,141.1,0,0.21,111.47,1868
B4001,roofs,98.25,1,0.8,78.60000000000001,1869
B2491,north,641.69,0,0.15,545.44,1870
B2491,east,255.28,0,0.15,216.99,1871
B2491,south,612.04,0,0.15,520.23,1872
B2491,west,0.0,0,0,0,1873
B2491,roofs,360.39,1,0.8,288.312,1874
B2670,north,119.67999999999999,0,0.21,94.55,1875
B2670,east,96.2,0,0.21,76.0,1876
B2670,south,117.05,0,0.21,92.47,1877
B2670,west,0.0,0,0,0,1878
B2670,roofs,79.13,1,0.8,63.304,1879
B1387,north,754.38,0,0.21,595.96,1880
B1387,east,923.29,0,0.21,729.4,1881
B1387,south,802.92,0,0.21,634.31,1882
B1387,west,920.25,0,0.21,727.0,1883
B1387,roofs,564.75,1,0.8,451.8,1884
B3657,north,0.0,0,0,0,1885
B3657,east,216.14,0,0.21,170.75,1886
B3657,south,0.0,0,0,0,1887
B3657,west,216.3,0,0.21,170.88,1888
B3657,roofs,132.17,1,0.8,105.73599999999999,1889
B3707,north,0.0,0,0,0,1890
B3707,east,63.849999999999994,0,0.21,50.44,1891
B3707,south,0.0,0,0,0,1892
B3707,west,63.849999999999994,0,0.21,50.44,1893
B3707,roofs,51.26,1,0.8,41.008,1894
B1543,north,190.44,0,0.21,150.45,1895
B1543,east,124.44,0,0.21,98.31,1896
B1543,south,176.14000000000001,0,0.21,139.15,1897
B1543,west,143.99,0,0.21,113.75,1898
B1543,roofs,169.12,1,0.8,135.29600000000002,1899
B1166,north,547.25,0,0.15,465.16,1900
B1166,east,193.95000000000002,0,0.15,164.86,1901
B1166,south,497.46,0,0.15,422.84,1902
B1166,west,266.2,0,0.15,226.27,1903
B1166,roofs,287.41,1,0.8,229.92800000000003,1904
B3272,north,123.0,0,0.21,97.17,1905
B3272,east,117.76,0,0.21,93.03,1906
B3272,south,0.0,0,0,0,1907
B3272,west,117.76,0,0.21,93.03,1908
B3272,roofs,64.38,1,0.8,51.504,1909
B1991,north,141.96,0,0.21,112.15,1910
B1991,east,391.85,0,0.21,309.56,1911
B1991,south,193.75,0,0.21,153.06,1912
B1991,west,372.32,0,0.21,294.13,1913
B1991,roofs,314.53,1,0.8,251.624,1914
B3934,north,95.14,0,0.15,80.87,1915
B3934,east,0.0,0,0,0,1916
B3934,south,94.67,0,0.15,80.47,1917
B3934,west,76.72,0,0.15,65.21,1918
B3934,roofs,32.35,1,0.8,25.880000000000003,1919
B1708,north,123.21000000000001,0,0.16,103.5,1920
B1708,east,111.92999999999999,0,0.16,94.02,1921
B1708,south,103.72,0,0.16,87.12,1922
B1708,west,135.75,0,0.16,114.03,1923
B1708,roofs,100.53,1,0.8,80.424,1924
B1658,north,326.59000000000003,0,0.15,277.6,1925
B1658,east,252.81,0,0.15,214.89,1926
B1658,south,326.68,0,0.15,277.68,1927
B1658,west,252.86,0,0.15,214.93,1928
B1658,roofs,367.05,1,0.8,293.64000000000004,1929
B3039,north,97.13999999999999,0,0.21,76.74,1930
B3039,east,0.0,0,0,0,1931
B3039,south,97.13999999999999,0,0.21,76.74,1932
B3039,west,102.44000000000001,0,0.21,80.93,1933
B3039,roofs,69.1,1,0.8,55.28,1934
B1986,north,159.01,0,0.21,125.62,1935
B1986,east,490.83,0,0.21,387.76,1936
B1986,south,159.0,0,0.21,125.61,1937
B1986,west,491.0,0,0.21,387.89,1938
B1986,roofs,346.93,1,0.8,277.54400000000004,1939
B3169,north,100.95,0,0.21,79.75,1940
B3169,east,108.11,0,0.21,85.41,1941
B3169,south,0.0,0,0,0,1942
B3169,west,106.72999999999999,0,0.21,84.32,1943
B3169,roofs,68.35,1,0.8,54.68,1944
B3084,north,274.13,0,0.21,216.56,1945
B3084,east,167.89999999999998,0,0.21,132.64,1946
B3084,south,274.1,0,0.21,216.54,1947
B3084,west,0.0,0,0,0,1948
B3084,roofs,202.66,1,0.8,162.12800000000001,1949
B1390,north,679.01,0,0.21,536.42,1950
B1390,east,241.25,0,0.21,190.59,1951
B1390,south,679.01,0,0.21,536.42,1952
B1390,west,241.25,0,0.21,190.59,1953
B1390,roofs,371.45,1,0.8,297.16,1954
B3710,north,0.0,0,0,0,1955
B3710,east,63.849999999999994,0,0.21,50.44,1956
B3710,south,0.0,0,0,0,1957
B3710,west,63.849999999999994,0,0.21,50.44,1958
B3710,roofs,51.26,1,0.8,41.008,1959
B1171,north,324.93,0,0.16,272.94,1960
B1171,east,114.42,0,0.16,96.11,1961
B1171,south,362.58,0,0.16,304.57,1962
B1171,west,126.39,0,0.16,106.17,1963
B1171,roofs,232.33,1,0.8,185.86400000000003,1964
B3265,north,219.47,0,0.21,173.38,1965
B3265,east,0.0,0,0,0,1966
B3265,south,219.35,0,0.21,173.29,1967
B3265,west,0.0,0,0,0,1968
B3265,roofs,152.25,1,0.8,121.80000000000001,1969
B1021,north,118.95,0,0.21,93.97,1970
B1021,east,277.48,0,0.21,219.21,1971
B1021,south,118.86000000000001,0,0.21,93.9,1972
B1021,west,277.58,0,0.21,219.29,1973
B1021,roofs,229.16,1,0.8,183.328,1974
B2486,north,0.0,0,0,0,1975
B2486,east,100.75999999999999,0,0.21,79.6,1976
B2486,south,98.92,0,0.21,78.15,1977
B2486,west,100.61,0,0.21,79.48,1978
B2486,roofs,69.17,1,0.8,55.336000000000006,1979
B2737,north,148.33,0,0.21,117.18,1980
B2737,east,239.86,0,0.21,189.49,1981
B2737,south,0.0,0,0,0,1982
B2737,west,239.86,0,0.21,189.49,1983
B2737,roofs,158.12,1,0.8,126.49600000000001,1984
B2667,north,111.63,0,0.21,88.19,1985
B2667,east,0.0,0,0,0,1986
B2667,south,0.0,0,0,0,1987
B2667,west,0.0,0,0,0,1988
B2667,roofs,185.63,1,0.8,148.504,1989
B2242,north,107.04,0,0.25,80.28,1990
B2242,east,30.869999999999997,0,0.25,23.15,1991
B2242,south,107.03,0,0.25,80.27,1992
B2242,west,30.89,0,0.25,23.17,1993
B2242,roofs,367.25,1,0.8,293.8,1994
B2904,north,0.0,0,0,0,1995
B2904,east,217.7,0,0.21,171.98,1996
B2904,south,43.71,0,0.21,34.53,1997
B2904,west,217.57999999999998,0,0.21,171.89,1998
B2904,roofs,274.45,1,0.8,219.56,1999
B2854,north,181.66,0,0.21,143.51,2000
B2854,east,137.24,0,0.21,108.42,2001
B2854,south,163.13,0,0.21,128.87,2002
B2854,west,51.620000000000005,0,0.21,40.78,2003
B2854,roofs,240.6,1,0.8,192.48000000000002,2004
B4146,north,0.0,0,0,0,2005
B4146,east,216.35000000000002,0,0.15,183.9,2006
B4146,south,121.41,0,0.15,103.2,2007
B4146,west,216.35000000000002,0,0.15,183.9,2008
B4146,roofs,182.4,1,0.8,145.92000000000002,2009
B2218,north,433.99,0,0.21,342.85,2010
B2218,east,318.01,0,0.21,251.23,2011
B2218,south,144.76,0,0.21,114.36,2012
B2218,west,333.47,0,0.21,263.44,2013
B2218,roofs,211.05,1,0.8,168.84000000000003,2014
B2348,north,34.53,0,0.21,27.28,2015
B2348,east,240.53,0,0.21,190.02,2016
B2348,south,0.0,0,0,0,2017
B2348,west,244.49,0,0.21,193.15,2018
B2348,roofs,192.09,1,0.8,153.67200000000003,2019
B4210,north,0.0,0,0,0,2020
B4210,east,0.0,0,0,0,2021
B4210,south,0.0,0,0,0,2022
B4210,west,0.0,0,0,0,2023
B4210,roofs,98.27,1,0.8,78.616,2024
B2680,north,116.84,0,0.21,92.3,2025
B2680,east,239.11,0,0.21,188.9,2026
B2680,south,0.0,0,0,0,2027
B2680,west,248.64000000000001,0,0.21,196.43,2028
B2680,roofs,159.76,1,0.8,127.80799999999999,2029
B2114,north,0.0,0,0,0,2030
B2114,east,165.06,0,0.16,138.65,2031
B2114,south,212.19,0,0.16,178.24,2032
B2114,west,163.63,0,0.16,137.45,2033
B2114,roofs,101.54,1,0.8,81.23200000000001,2034
B2044,north,680.47,0,0.21,537.57,2035
B2044,east,266.61,0,0.21,210.62,2036
B2044,south,698.08,0,0.21,551.48,2037
B2044,west,263.38,0,0.21,208.07,2038
B2044,roofs,563.15,1,0.8,450.52,2039
B1196,north,143.25,0,0.15,121.76,2040
B1196,east,180.98000000000002,0,0.15,153.83,2041
B1196,south,0.0,0,0,0,2042
B1196,west,293.15999999999997,0,0.15,249.19,2043
B1196,roofs,160.19,1,0.8,128.15200000000002,2044
B1752,north,0.0,0,0,0,2045
B1752,east,354.68,0,0.21,280.2,2046
B1752,south,245.29999999999998,0,0.21,193.79,2047
B1752,west,134.68,0,0.21,106.4,2048
B1752,roofs,132.31,1,0.8,105.84800000000001,2049
B1602,north,79.82000000000001,0,0.21,63.06,2050
B1602,east,91.25999999999999,0,0.21,72.1,2051
B1602,south,73.86,0,0.21,58.35,2052
B1602,west,89.77000000000001,0,0.21,70.92,2053
B1602,roofs,85.6,1,0.8,68.48,2054
B3446,north,144.64,0,0.21,114.27,2055
B3446,east,362.04999999999995,0,0.21,286.02,2056
B3446,south,373.1,0,0.21,294.75,2057
B3446,west,457.28999999999996,0,0.21,361.26,2058
B3446,roofs,279.94,1,0.8,223.952,2059
B3063,north,255.17000000000002,0,0.21,201.58,2060
B3063,east,139.43,0,0.21,110.15,2061
B3063,south,255.17000000000002,0,0.21,201.58,2062
B3063,west,139.43,0,0.21,110.15,2063
B3063,roofs,158.12,1,0.8,126.49600000000001,2064
B1227,north,814.82,0,0.21,643.71,2065
B1227,east,643.0,0,0.21,507.97,2066
B1227,south,999.56,0,0.21,789.65,2067
B1227,west,863.15,0,0.21,681.89,2068
B1227,roofs,562.26,1,0.8,449.808,2069
B1377,north,363.06,0,0.21,286.82,2070
B1377,east,126.06,0,0.21,99.59,2071
B1377,south,355.34000000000003,0,0.21,280.72,2072
B1377,west,136.25,0,0.21,107.64,2073
B1377,roofs,162.39,1,0.8,129.912,2074
B3894,north,714.4300000000001,0,0.25,535.82,2075
B3894,east,412.53,0,0.25,309.4,2076
B3894,south,713.11,0,0.25,534.83,2077
B3894,west,411.19,0,0.25,308.39,2078
B3894,roofs,510.36,1,0.8,408.288,2079
B1961,north,161.68,0,0.21,127.73,2080
B1961,east,262.58,0,0.21,207.44,2081
B1961,south,161.61,0,0.21,127.67,2082
B1961,west,262.72,0,0.21,207.55,2083
B1961,roofs,188.7,1,0.8,150.96,2084
B1831,north,132.49,0,0.21,104.67,2085
B1831,east,242.52,0,0.21,191.59,2086
B1831,south,132.06,0,0.21,104.33,2087
B1831,west,254.11,0,0.21,200.75,2088
B1831,roofs,227.69,1,0.8,182.15200000000002,2089
B1449,north,90.19,0,0.21,71.25,2090
B1449,east,96.82,0,0.21,76.49,2091
B1449,south,0.0,0,0,0,2092
B1449,west,175.70000000000002,0,0.21,138.8,2093
B1449,roofs,56.86,1,0.8,45.488,2094
B1519,north,129.76,0,0.15,110.3,2095
B1519,east,102.33,0,0.15,86.98,2096
B1519,south,129.76,0,0.15,110.3,2097
B1519,west,102.33,0,0.15,86.98,2098
B1519,roofs,92.21,1,0.8,73.768,2099
B3883,north,0.0,0,0,0,2100
B3883,east,651.76,0,0.15,554.0,2101
B3883,south,363.58000000000004,0,0.15,309.04,2102
B3883,west,614.53,0,0.15,522.35,2103
B3883,roofs,474.63,1,0.8,379.704,2104
B1976,north,329.25,0,0.21,260.11,2105
B1976,east,315.39,0,0.21,249.16,2106
B1976,south,308.39,0,0.21,243.63,2107
B1976,west,315.01,0,0.21,248.86,2108
B1976,roofs,316.99,1,0.8,253.592,2109
B1826,north,109.54,0,0.21,86.54,2110
B1826,east,85.99000000000001,0,0.21,67.93,2111
B1826,south,0.0,0,0,0,2112
B1826,west,85.99000000000001,0,0.21,67.93,2113
B1826,roofs,65.41,1,0.8,52.328,2114
B1745,north,73.16,0,0.21,57.8,2115
B1745,east,90.77,0,0.21,71.71,2116
B1745,south,109.72,0,0.21,86.68,2117
B1745,west,90.09,0,0.21,71.17,2118
B1745,roofs,64.8,1,0.8,51.84,2119
B3451,north,472.23,0,0.21,373.06,2120
B3451,east,67.3,0,0.21,53.17,2121
B3451,south,472.96,0,0.21,373.64,2122
B3451,west,289.14,0,0.21,228.42,2123
B3451,roofs,253.56,1,0.8,202.848,2124
B1615,north,164.39000000000001,0,0.25,123.29,2125
B1615,east,162.0,0,0.25,121.5,2126
B1615,south,164.39000000000001,0,0.25,123.29,2127
B1615,west,162.16,0,0.25,121.62,2128
B1615,roofs,185.03,1,0.8,148.024,2129
B1230,north,287.03999999999996,0,0.21,226.76,2130
B1230,east,111.72,0,0.21,88.26,2131
B1230,south,148.23,0,0.21,117.1,2132
B1230,west,0.0,0,0,0,2133
B1230,roofs,347.96,1,0.8,278.368,2134
B3074,north,281.03,0,0.21,222.01,2135
B3074,east,156.72,0,0.21,123.81,2136
B3074,south,281.13,0,0.21,222.09,2137
B3074,west,0.0,0,0,0,2138
B3074,roofs,195.7,1,0.8,156.56,2139
B3124,north,262.39,0,0.21,207.29,2140
B3124,east,60.34,0,0.21,47.67,2141
B3124,south,216.16000000000003,0,0.21,170.77,2142
B3124,west,0.0,0,0,0,2143
B3124,roofs,270.56,1,0.8,216.448,2144
B2949,north,226.9,0,0.21,179.25,2145
B2949,east,132.67000000000002,0,0.21,104.81,2146
B2949,south,214.37,0,0.21,169.35,2147
B2949,west,132.04,0,0.21,104.31,2148
B2949,roofs,202.33,1,0.8,161.86400000000003,2149
B2819,north,170.35000000000002,0,0.15,144.8,2150
B2819,east,83.28999999999999,0,0.15,70.8,2151
B2819,south,34.07,0,0.15,28.96,2152
B2819,west,83.28999999999999,0,0.15,70.8,2153
B2819,roofs,63.06,1,0.8,50.44800000000001,2154
B2697,north,260.7,0,0.21,205.95,2155
B2697,east,248.56,0,0.21,196.36,2156
B2697,south,259.52,0,0.21,205.02,2157
B2697,west,251.06,0,0.21,198.34,2158
B2697,roofs,200.45,1,0.8,160.36,2159
B2476,north,283.6,0,0.21,224.04,2160
B2476,east,173.92000000000002,0,0.21,137.4,2161
B2476,south,352.91,0,0.21,278.8,2162
B2476,west,272.95,0,0.21,215.63,2163
B2476,roofs,246.79,1,0.8,197.43200000000002,2164
B2103,north,153.32999999999998,0,0.21,121.13,2165
B2103,east,435.14,0,0.21,343.76,2166
B2103,south,154.3,0,0.21,121.9,2167
B2103,west,436.6,0,0.21,344.91,2168
B2103,roofs,465.56,1,0.8,372.44800000000004,2169
B2053,north,170.85999999999999,0,0.21,134.98,2170
B2053,east,487.73,0,0.21,385.31,2171
B2053,south,170.76,0,0.21,134.9,2172
B2053,west,487.66999999999996,0,0.21,385.26,2173
B2053,roofs,370.24,1,0.8,296.192,2174
B4125,north,208.45000000000002,0,0.21,164.68,2175
B4125,east,0.0,0,0,0,2176
B4125,south,212.82999999999998,0,0.21,168.14,2177
B4125,west,243.43,0,0.21,192.31,2178
B4125,roofs,158.28,1,0.8,126.62400000000001,2179
B2967,north,81.91,0,0.21,64.71,2180
B2967,east,0.0,0,0,0,2181
B2967,south,83.14000000000001,0,0.21,65.68,2182
B2967,west,104.43,0,0.21,82.5,2183
B2967,roofs,98.16,1,0.8,78.528,2184
B2837,north,164.38000000000002,0,0.21,129.86,2185
B2837,east,302.39,0,0.21,238.89,2186
B2837,south,128.52,0,0.21,101.53,2187
B2837,west,304.57,0,0.21,240.61,2188
B2837,roofs,273.43,1,0.8,218.74400000000003,2189
B2371,north,0.0,0,0,0,2190
B2371,east,276.95,0,0.25,207.71,2191
B2371,south,198.95000000000002,0,0.25,149.21,2192
B2371,west,836.05,0,0.25,627.04,2193
B2371,roofs,507.6,1,0.8,406.08000000000004,2194
B2604,north,257.46999999999997,0,0.15,218.85,2195
B2604,east,127.94,0,0.15,108.75,2196
B2604,south,264.36,0,0.15,224.71,2197
B2604,west,112.39,0,0.15,95.53,2198
B2604,roofs,96.68,1,0.8,77.34400000000001,2199
B2190,north,0.0,0,0,0,2200
B2190,east,370.21000000000004,0,0.21,292.47,2201
B2190,south,0.0,0,0,0,2202
B2190,west,372.14,0,0.21,293.99,2203
B2190,roofs,190.75,1,0.8,152.6,2204
B3623,north,154.85999999999999,0,0.15,131.63,2205
B3623,east,234.59,0,0.15,199.4,2206
B3623,south,261.27,0,0.15,222.08,2207
B3623,west,232.76,0,0.15,197.85,2208
B3623,roofs,280.66,1,0.8,224.52800000000002,2209
B1537,north,265.2,0,0.21,209.51,2210
B1537,east,778.1999999999999,0,0.21,614.78,2211
B1537,south,620.29,0,0.21,490.03,2212
B1537,west,776.17,0,0.21,613.17,2213
B1537,roofs,727.66,1,0.8,582.128,2214
B3773,north,28.47,0,0.21,22.49,2215
B3773,east,80.82,0,0.21,63.85,2216
B3773,south,0.0,0,0,0,2217
B3773,west,80.78,0,0.21,63.82,2218
B3773,roofs,51.16,1,0.8,40.928,2219
B1686,north,165.46,0,0.21,130.71,2220
B1686,east,244.44,0,0.21,193.11,2221
B1686,south,204.35,0,0.21,161.44,2222
B1686,west,243.98000000000002,0,0.21,192.74,2223
B1686,roofs,200.06,1,0.8,160.048,2224
B1958,north,166.23,0,0.21,131.32,2225
B1958,east,304.63,0,0.21,240.66,2226
B1958,south,166.31,0,0.21,131.38,2227
B1958,west,304.57,0,0.21,240.61,2228
B1958,roofs,225.09,1,0.8,180.072,2229
B1808,north,177.8,0,0.21,140.46,2230
B1808,east,0.0,0,0,0,2231
B1808,south,151.34,0,0.21,119.56,2232
B1808,west,16.16,0,0.21,12.77,2233
B1808,roofs,232.26,1,0.8,185.808,2234
B3689,north,224.13,0,0.21,177.06,2235
B3689,east,181.08,0,0.21,143.05,2236
B3689,south,223.56,0,0.21,176.61,2237
B3689,west,0.0,0,0,0,2238
B3689,roofs,125.13,1,0.8,100.104,2239
B3957,north,0.0,0,0,0,2240
B3957,east,76.33,0,0.21,60.3,2241
B3957,south,0.0,0,0,0,2242
B3957,west,76.42,0,0.21,60.37,2243
B3957,roofs,50.58,1,0.8,40.464,2244
B1209,north,235.23000000000002,0,0.21,185.83,2245
B1209,east,226.35,0,0.21,178.82,2246
B1209,south,235.13,0,0.21,185.75,2247
B1209,west,226.29000000000002,0,0.21,178.77,2248
B1209,roofs,236.56,1,0.8,189.24800000000002,2249
B1359,north,66.89,0,0.21,52.84,2250
B1359,east,597.9200000000001,0,0.21,472.36,2251
B1359,south,414.90999999999997,0,0.21,327.78,2252
B1359,west,598.1800000000001,0,0.21,472.56,2253
B1359,roofs,753.17,1,0.8,602.536,2254
B1105,north,258.87,0,0.21,204.51,2255
B1105,east,0.0,0,0,0,2256
B1105,south,258.76,0,0.21,204.42,2257
B1105,west,183.14000000000001,0,0.21,144.68,2258
B1105,roofs,146.22,1,0.8,116.976,2259
B1055,north,98.75999999999999,0,0.21,78.02,2260
B1055,east,210.27,0,0.21,166.11,2261
B1055,south,99.41,0,0.21,78.53,2262
B1055,west,208.01000000000002,0,0.21,164.33,2263
B1055,roofs,143.89,1,0.8,115.112,2264
B3211,north,68.37,0,0.21,54.01,2265
B3211,east,0.0,0,0,0,2266
B3211,south,68.37,0,0.21,54.01,2267
B3211,west,0.0,0,0,0,2268
B3211,roofs,118.4,1,0.8,94.72000000000001,2269
B3634,north,269.71999999999997,0,0.15,229.26,2270
B3634,east,51.28,0,0.15,43.59,2271
B3634,south,336.31,0,0.15,285.86,2272
B3634,west,0.0,0,0,0,2273
B3634,roofs,320.68,1,0.8,256.54400000000004,2274
B3764,north,0.0,0,0,0,2275
B3764,east,78.32,0,0.21,61.87,2276
B3764,south,0.0,0,0,0,2277
B3764,west,78.44,0,0.21,61.97,2278
B3764,roofs,49.24,1,0.8,39.392,2279
B1520,north,104.76,0,0.21,82.76,2280
B1520,east,87.52,0,0.21,69.14,2281
B1520,south,104.82000000000001,0,0.21,82.81,2282
B1520,west,87.41,0,0.21,69.05,2283
B1520,roofs,63.65,1,0.8,50.92,2284
B1691,north,274.15000000000003,0,0.21,216.58,2285
B1691,east,197.15,0,0.21,155.75,2286
B1691,south,274.25,0,0.21,216.66,2287
B1691,west,197.2,0,0.21,155.79,2288
B1691,roofs,240.29,1,0.8,192.232,2289
B2366,north,83.61,0,0.21,66.05,2290
B2366,east,0.0,0,0,0,2291
B2366,south,84.84,0,0.21,67.02,2292
B2366,west,86.44999999999999,0,0.21,68.3,2293
B2366,roofs,50.83,1,0.8,40.664,2294
B2743,north,247.06,0,0.21,195.18,2295
B2743,east,184.96,0,0.21,146.12,2296
B2743,south,246.34,0,0.21,194.61,2297
B2743,west,0.0,0,0,0,2298
B2743,roofs,192.32,1,0.8,153.856,2299
B2613,north,133.89,0,0.15,113.81,2300
B2613,east,607.46,0,0.15,516.34,2301
B2613,south,413.28000000000003,0,0.15,351.29,2302
B2613,west,681.34,0,0.15,579.14,2303
B2613,roofs,355.72,1,0.8,284.576,2304
B2187,north,359.90999999999997,0,0.21,284.33,2305
B2187,east,155.51,0,0.21,122.85,2306
B2187,south,359.90999999999997,0,0.21,284.33,2307
B2187,west,155.51,0,0.21,122.85,2308
B2187,roofs,207.3,1,0.8,165.84000000000003,2309
B2970,north,81.87,0,0.21,64.68,2310
B2970,east,0.0,0,0,0,2311
B2970,south,83.22,0,0.21,65.74,2312
B2970,west,104.41999999999999,0,0.21,82.49,2313
B2970,roofs,98.21,1,0.8,78.568,2314
B2820,north,0.0,0,0,0,2315
B2820,east,84.48,0,0.15,71.81,2316
B2820,south,170.38,0,0.15,144.82,2317
B2820,west,84.48,0,0.15,71.81,2318
B2820,roofs,63.97,1,0.8,51.176,2319
B4203,north,260.56,0,0.21,205.84,2320
B4203,east,182.97000000000003,0,0.21,144.55,2321
B4203,south,260.56,0,0.21,205.84,2322
B4203,west,0.0,0,0,0,2323
B4203,roofs,147.14,1,0.8,117.71199999999999,2324
B2693,north,320.33,0,0.21,253.06,2325
B2693,east,251.25,0,0.21,198.49,2326
B2693,south,328.9,0,0.21,259.83,2327
B2693,west,267.44,0,0.21,211.28,2328
B2693,roofs,259.69,1,0.8,207.752,2329
B2522,north,0.0,0,0,0,2330
B2522,east,241.22,0,0.21,190.56,2331
B2522,south,0.0,0,0,0,2332
B2522,west,241.26,0,0.21,190.6,2333
B2522,roofs,217.05,1,0.8,173.64000000000001,2334
B2057,north,184.04,0,0.21,145.39,2335
B2057,east,219.57999999999998,0,0.21,173.47,2336
B2057,south,184.05,0,0.21,145.4,2337
B2057,west,219.57999999999998,0,0.21,173.47,2338
B2057,roofs,179.62,1,0.8,143.696,2339
B2107,north,331.2,0,0.21,261.65,2340
B2107,east,345.63,0,0.21,273.05,2341
B2107,south,325.94,0,0.21,257.49,2342
B2107,west,281.48,0,0.21,222.37,2343
B2107,roofs,296.86,1,0.8,237.48800000000003,2344
B1185,north,343.39,0,0.25,257.54,2345
B1185,east,255.84,0,0.25,191.88,2346
B1185,south,343.39,0,0.25,257.54,2347
B1185,west,0.0,0,0,0,2348
B1185,roofs,199.21,1,0.8,159.36800000000002,2349
B1611,north,225.51,0,0.25,169.13,2350
B1611,east,164.64999999999998,0,0.25,123.49,2351
B1611,south,226.2,0,0.25,169.65,2352
B1611,west,146.83,0,0.25,110.12,2353
B1611,roofs,243.92,1,0.8,195.136,2354
B1741,north,198.25,0,0.16,166.53,2355
B1741,east,105.67,0,0.16,88.76,2356
B1741,south,193.56,0,0.16,162.59,2357
B1741,west,99.68,0,0.16,83.73,2358
B1741,roofs,136.24,1,0.8,108.99200000000002,2359
B3120,north,219.25,0,0.21,173.21,2360
B3120,east,284.43,0,0.21,224.7,2361
B3120,south,0.0,0,0,0,2362
B3120,west,250.87,0,0.21,198.19,2363
B3120,roofs,266.06,1,0.8,212.848,2364
B3609,north,71.14,0,0.21,56.2,2365
B3609,east,0.0,0,0,0,2366
B3609,south,71.19,0,0.21,56.24,2367
B3609,west,144.07,0,0.21,113.82,2368
B3609,roofs,71.23,1,0.8,56.98400000000001,2369
B1068,north,0.0,0,0,0,2370
B1068,east,104.32,0,0.21,82.41,2371
B1068,south,98.50999999999999,0,0.21,77.82,2372
B1068,west,103.96,0,0.21,82.13,2373
B1068,roofs,67.9,1,0.8,54.32000000000001,2374
B3887,north,398.92999999999995,0,0.15,339.09,2375
B3887,east,0.0,0,0,0,2376
B3887,south,360.12,0,0.15,306.1,2377
B3887,west,0.0,0,0,0,2378
B3887,roofs,197.67,1,0.8,158.136,2379
B1138,north,75.94,0,0.21,59.99,2380
B1138,east,0.0,0,0,0,2381
B1138,south,75.89,0,0.21,59.95,2382
B1138,west,96.03,0,0.21,75.86,2383
B1138,roofs,50.59,1,0.8,40.47200000000001,2384
B1822,north,99.38000000000001,0,0.21,78.51,2385
B1822,east,78.47,0,0.21,61.99,2386
B1822,south,0.0,0,0,0,2387
B1822,west,79.35,0,0.21,62.69,2388
B1822,roofs,90.4,1,0.8,72.32000000000001,2389
B3890,north,285.28,0,0.21,225.37,2390
B3890,east,0.0,0,0,0,2391
B3890,south,285.39,0,0.21,225.46,2392
B3890,west,0.0,0,0,0,2393
B3890,roofs,187.64,1,0.8,150.112,2394
B1835,north,236.14000000000001,0,0.21,186.55,2395
B1835,east,341.64,0,0.21,269.9,2396
B1835,south,218.86,0,0.21,172.9,2397
B1835,west,326.04999999999995,0,0.21,257.58,2398
